-48.43,-45.47,-41.8,-39.8,-37.08,-35.29,-34.46,-35.19,-36.63,-40.46,-41.55,-43.89,-47.76
-44.33,-40.56,-37.11,-34.77,-32.46,-31.22,-31.03,-30.66,-31.91,-36,-36.04,-39.39,-44.08
-41.41,-38.04,-35.62,-33.8,-31.68,-30.63,-30.8,-30.34,-31.72,-33.37,-33.99,-36.2,-41.55
-40.31,-37.36,-35.57,-34.49,-32.64,-33.53,-36.54,-30.37,-32.82,-33.17,-33.39,-34.33,-39.6
-40.06,-37.36,-35.31,-33.89,-32.79,-35.01,-43.79,-36.15,-33.06,-32.48,-32.38,-33.96,-39.03
-39.7,-36.76,-35.08,-33.51,-32.87,-35.72,-58.87,-36.44,-33.96,-32.11,-32.23,-33.75,-38.33
-39.78,-36.93,-34.74,-33.11,-32.53,-34.61,-46.4,-36.71,-33.25,-32.13,-32.18,-33.46,-39.06
-39.85,-37.36,-35.22,-33.11,-32.38,-34.74,-41.6,-35.77,-33.17,-32.3,-32.3,-33.86,-38.98
-40.56,-37.82,-35.75,-33.39,-32.33,-34.11,-36.54,-33.99,-32.74,-32.64,-33.17,-34.59,-40.51
-41.17,-38.6,-35.94,-33.67,-32.77,-32.82,-32.53,-32.41,-32.41,-33.17,-33.15,-35.72,-41.64
-42.78,-40.56,-36.63,-34.14,-33.31,-31.47,-30.97,-31.63,-32.09,-33.62,-31.84,-37.58,-45.2
-44.16,-42.27,-38.77,-36.76,-35.01,-32.64,-31.11,-32.48,-33.96,-33.7,-40.61,-43.25,-46.16
-47.95,-44.6,-41.27,-39.94,-38.33,-36.71,-35.17,-36.38,-37.77,-37.87,-42.6,-45.22,-46.92
