-56.09,-55.04,-53.44,-52.77,-52.92,-54.39,-54.4,-55.79,-55.68,-57.08,-55.78,-56.43,-58.88
-54.56,-53.45,-53.4,-58.3,-60.35,-61.29,-62.3,-63.82,-58.68,-58.39,-56.87,-54.65,-55.65
-53.17,-55.02,-59,-67.65,-65.74,-63,-59.59,-56.15,-56.18,-55.06,-53.08,-53.4,-56.44
-52.35,-58.43,-65.38,-62.6,-60,-57.9,-55.54,-55.7,-54.8,-54.33,-54.02,-55.52,-62.3
-52.4,-59.92,-63.44,-58.55,-57.91,-57.3,-56.8,-55.6,-55.7,-55.8,-57.3,-58.94,-66.09
-52.59,-60,-60,-55.96,-56.48,-56.9,-57.37,-56.16,-56.8,-57.65,-60,-60.52,-65.58
-51.89,-59.9,-58.82,-54.2,-55.31,-56.87,-57.44,-57.9,-58.5,-58.89,-60,-62.42,-68.21
-52.11,-58.3,-55.36,-53.74,-54.8,-56.79,-57.44,-58.9,-59.25,-60.06,-60.88,-62.46,-69.19
-52.4,-57.8,-53.22,-52.92,-54.68,-56,-57.44,-59.46,-59.95,-61.06,-62.82,-64.45,-68.87
-52.9,-53.66,-51.05,-52.63,-53.67,-55.7,-57.55,-59.52,-61.18,-63.2,-64.84,-66.87,-70.59
-50.84,-50.95,-49.56,-51.17,-53.3,-56.18,-58.79,-60.76,-62.4,-63.8,-66.23,-68.46,-72.7
-50.05,-49.96,-50,-52.63,-55.82,-59.9,-60.3,-63.19,-63.03,-66.42,-68.06,-72.1,-75.39
-55.25,-54.45,-56.79,-59.7,-60,-61.62,-63.6,-67.15,-66.67,-69.85,-72.2,-74.4,-77
,,,,,,,,,,,,
